Folder,Caption,File Path,Cleaned_Caption,Scam_Score_Caption,Label,Most_Frequent_Keywords,Scam_Detection,Cleaned_Text
onlineshopping,"This is HUGE!! Arieyl just leveled up in every way >>> simpler checkout, Apple Pay, Shopify, 𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏𝐏𝐈𝐍𝐆 𝐨𝐧 𝐨𝐫𝐝𝐞𝐫𝐬 $𝟓𝟎+… 𝐀𝐍𝐃 𝐥𝐨𝐰𝐞𝐫 𝐩𝐫𝐢𝐜𝐞𝐬?!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-21-05_UTC.txt,this is huge arieyl just leveled up in every way simpler checkout apple pay shopify,0,0,,Not Scam,this is huge arieyl just leveled up in every way  simpler checkout apple pay shopify        
onlineshopping,Dg00100,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-22-43_UTC.txt,dg00100,0,0,,Not Scam,dg
onlineshopping,"WHITE Oud Attar is a rare and exquisite fragrance derived from the precious agarwood, known for its deep, woody, and captivating aroma. What sets WHITE Oud apart is its lighter, more refined scent profile, making it a versatile choice for both men and women.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-23-05_UTC.txt,white oud attar is a rare and exquisite fragrance derived from the precious agarwood known for its deep woody and captivating aroma what sets white oud apart is its lighter more refined scent profile making it a versatile choice for both men and women,0,0,,Not Scam,white oud attar is a rare and exquisite fragrance derived from the precious agarwood known for its deep woody and captivating aroma what sets white oud apart is its lighter more refined scent profile making it a versatile choice for both men and women
onlineshopping,Whatsapp or Dm us to order 🛒,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-24-33_UTC.txt,whatsapp or dm us to order,0,0,dm,Scam,whatsapp or dm us to order 
onlineshopping,Dg0040,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-25-19_UTC.txt,dg0040,0,0,,Not Scam,dg
onlineshopping,Customer's Order😍💜 PleaseSwipe❤️ Mules🌸Bag👜Green 💚,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-25-52_UTC.txt,customers order pleaseswipe mulesbaggreen,0,0,,Not Scam,customers order pleaseswipe mulesbaggreen 
onlineshopping,"Stay warm, stay stylish. Our signature crewnecks are now on sale—because you deserve comfort without compromise. Enjoy 15% OFF with code: CREW15.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-26-10_UTC.txt,stay warm stay stylish our signature crewnecks are now on salebecause you deserve comfort without compromise enjoy 15 off with code crew15,0,0,15,Not Scam,stay warm stay stylish our signature crewnecks are now on salebecause you deserve comfort without compromise enjoy  off with code crew
onlineshopping,"You asked, We listened! 🙌🙌 We're bringing back 6 Inch Stainless Steel Boning Knife 📢",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-26-32_UTC.txt,you asked we listened were bringing back 6 inch stainless steel boning knife,0,0,6,Not Scam,you asked we listened  were bringing back  inch stainless steel boning knife 
onlineshopping,🔥 Selling fast! Grab yours before it’s gone! #ShopWithNayNay”**,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-27-11_UTC.txt,selling fast grab yours before its gone shopwithnaynay,0,0,,Not Scam, selling fast grab yours before its gone shopwithnaynay
onlineshopping,"Oh, but yes!!!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-27-53_UTC.txt,oh but yes,0,0,,Not Scam,oh but yes
onlineshopping,Dg0050,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-03_UTC.txt,dg0050,0,0,,Not Scam,dg
onlineshopping,Los mejores jeans hechos en México🇲🇽✅ Con la mejor mezclilla💙 Luce espectacular y cómoda siempre💁🏼‍♀️⚜️ #jeans #jeanslovers #jeansfashion #fabricantes #moda #mayoreo #menudeo #jeansdama #jeansmom #jeanscargo #jeanswideleg #jeansskinny #guadalajara #enviosnacionales #denim #denimlovers #quality #onlineshopping #autentica #exclusiva #diseñosexclusivos #calidad #mezclillapremium #mezclillastyle #aesthetic #trending,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-06_UTC.txt,los mejores jeans hechos en mxico con la mejor mezclilla luce espectacular y cmoda siempre jeans jeanslovers jeansfashion fabricantes moda mayoreo menudeo jeansdama jeansmom jeanscargo jeanswideleg jeansskinny guadalajara enviosnacionales denim denimlovers quality onlineshopping autentica exclusiva diseosexclusivos calidad mezclillapremium mezclillastyle aesthetic trending,0,1,,Not Scam,los mejores jeans hechos en mxico con la mejor mezclilla luce espectacular y cmoda siempre jeans jeanslovers jeansfashion fabricantes moda mayoreo menudeo jeansdama jeansmom jeanscargo jeanswideleg jeansskinny guadalajara enviosnacionales denim denimlovers quality onlineshopping autentica exclusiva diseosexclusivos calidad mezclillapremium mezclillastyle aesthetic trending
onlineshopping,"Cade with a beautiful Upper Yakima Bow! Fishing has been great, and the upper river is still in good shape. Check our bio for the most recent fishing report.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-07_UTC.txt,cade with a beautiful upper yakima bow fishing has been great and the upper river is still in good shape check our bio for the most recent fishing report,0,0,,Not Scam,cade with a beautiful upper yakima bow fishing has been great and the upper river is still in good shape check our bio for the most recent fishing report
onlineshopping,TECHNO TRADE SOLUTIONS LIMITED,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-31_UTC.txt,techno trade solutions limited,0,0,,Not Scam,techno trade solutions limited
onlineshopping,#Aldo sifarisimiz 😍 çox şirin🍬🍭,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-28-43_UTC.txt,aldo sifarisimiz ox irin,0,0,,Not Scam,aldo sifarisimiz  ox irin
onlineshopping,Transition into Warmer weather with this adorable romper 😍,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-29-58_UTC.txt,transition into warmer weather with this adorable romper,0,0,,Not Scam,transition into warmer weather with this adorable romper 
onlineshopping,Tema: BOB MCCUNE FISICOCULTURISMO CLÁSICO,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-06_UTC.txt,tema bob mccune fisicoculturismo clsico,0,0,,Not Scam,tema bob mccune fisicoculturismo clsico
onlineshopping,Stay tuned…🤭🤭🤭🤭🤭,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-16_UTC.txt,stay tuned,0,0,,Not Scam,stay tuned
onlineshopping,Come shop our trendy inventory! 🩷have questions? Please call @225-293-4168 #platoscloset #batonrouge #shoplocal #ootd #fashion #instastyle #onlineshopping #shopsmall #shopping #sale #online #shop #clothes #newarrivals #gentlyused,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-22_UTC.txt,come shop our trendy inventory have questions please call 2252934168 platoscloset batonrouge shoplocal ootd fashion instastyle onlineshopping shopsmall shopping sale online shop clothes newarrivals gentlyused,0,0,"please, sale",Scam,come shop our trendy inventory have questions please call  platoscloset batonrouge shoplocal ootd fashion instastyle onlineshopping shopsmall shopping sale online shop clothes newarrivals gentlyused
onlineshopping,#watches #watch #watchesofinstagram #watchcollector #watchoftheday #watchaddict #watchfam #watchlover #wristwatch #rolex #fashion #instawatch #watchgeek #horology #watchnerd #watchphotography #timepiece #watchmania #luxury #luxurywatches #wristshot #dailywatch #jamtangan #watchcollection #seiko #luxurywatch #wristporn #onlineshopping #watchuseek #style @zenith @hadleyroma,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-30-45_UTC.txt,watches watch watchesofinstagram watchcollector watchoftheday watchaddict watchfam watchlover wristwatch rolex fashion instawatch watchgeek horology watchnerd watchphotography timepiece watchmania luxury luxurywatches wristshot dailywatch jamtangan watchcollection seiko luxurywatch wristporn onlineshopping watchuseek style zenith hadleyroma,0,0,,Not Scam,watches watch watchesofinstagram watchcollector watchoftheday watchaddict watchfam watchlover wristwatch rolex fashion instawatch watchgeek horology watchnerd watchphotography timepiece watchmania luxury luxurywatches wristshot dailywatch jamtangan watchcollection seiko luxurywatch wristporn onlineshopping watchuseek style zenith hadleyroma
onlineshopping,#watches #watch #watchesofinstagram #watchcollector #watchoftheday #watchaddict #watchfam #watchlover #wristwatch #rolex #fashion #instawatch #watchgeek #horology #watchnerd #watchphotography #timepiece #watchmania #luxury #luxurywatches #wristshot #dailywatch #jamtangan #watchcollection #seiko #luxurywatch #wristporn #onlineshopping #watchuseek #style,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-32-40_UTC.txt,watches watch watchesofinstagram watchcollector watchoftheday watchaddict watchfam watchlover wristwatch rolex fashion instawatch watchgeek horology watchnerd watchphotography timepiece watchmania luxury luxurywatches wristshot dailywatch jamtangan watchcollection seiko luxurywatch wristporn onlineshopping watchuseek style,0,0,,Not Scam,watches watch watchesofinstagram watchcollector watchoftheday watchaddict watchfam watchlover wristwatch rolex fashion instawatch watchgeek horology watchnerd watchphotography timepiece watchmania luxury luxurywatches wristshot dailywatch jamtangan watchcollection seiko luxurywatch wristporn onlineshopping watchuseek style
onlineshopping,Dg00120,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-16_UTC.txt,dg00120,0,0,,Not Scam,dg
onlineshopping,⚫️Paisley All Over Print⚫️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-21_UTC.txt,paisley all over print,0,0,,Not Scam,paisley all over print
onlineshopping,Petal Parade Body Mist,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-33-46_UTC.txt,petal parade body mist,0,0,,Not Scam,petal parade body mist
onlineshopping,Ramadan Collection 2025 🌙,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-35-10_UTC.txt,ramadan collection 2025,0,0,,Not Scam,ramadan collection  
onlineshopping,STATUS ANXIETY,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-35-43_UTC.txt,status anxiety,0,0,,Not Scam,status anxiety
onlineshopping,Customized Sublimation Print zipper T. Shrit and other Products,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-37-29_UTC.txt,customized sublimation print zipper t shrit and other products,0,0,,Not Scam,customized sublimation print zipper t shrit and other products
onlineshopping,Polo Tracksuits available 🩸,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-38-18_UTC.txt,polo tracksuits available,0,0,,Not Scam,polo tracksuits available 
onlineshopping,Check out Adorable 🥰 Jayne Moore all dressed in VintageGypsy Boutique!!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-38-49_UTC.txt,check out adorable jayne moore all dressed in vintagegypsy boutique,0,0,,Not Scam,check out adorable  jayne moore all dressed in vintagegypsy boutique
onlineshopping,Main Character Energy,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-39-06_UTC.txt,main character energy,0,0,,Not Scam,main character energy
onlineshopping,#1gramgold #onegramjewellery #1gram #onlineshopping #shopping #onlineshopping #Victoria #Victoriajewellery #reels #trending,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-39-39_UTC.txt,1gramgold onegramjewellery 1gram onlineshopping shopping onlineshopping victoria victoriajewellery reels trending,0,0,,Not Scam,gramgold onegramjewellery gram onlineshopping shopping onlineshopping victoria victoriajewellery reels trending
onlineshopping,Guess x Northface x Nike Zions ☑️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-39-43_UTC.txt,guess x northface x nike zions,0,0,,Not Scam,guess x northface x nike zions 
onlineshopping,☾ • Teddy Speendoekjes • 🧸 Personaliseer deze leuke doekjes met naam • GIFT IDEA: helemaal leuk om als kraamcadeautje te geven • ✩,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-40-03_UTC.txt,teddy speendoekjes personaliseer deze leuke doekjes met naam gift idea helemaal leuk om als kraamcadeautje te geven,0,0,,Not Scam,  teddy speendoekjes   personaliseer deze leuke doekjes met naam  gift idea helemaal leuk om als kraamcadeautje te geven  
onlineshopping,Upcoming launch sunflower khadhi cotton 🌻🌻🌻🌻,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-40-32_UTC.txt,upcoming launch sunflower khadhi cotton,0,0,,Not Scam,upcoming launch sunflower khadhi cotton 
onlineshopping,Bape Top x Bape Pants x Nike - Ja Morants,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-41-03_UTC.txt,bape top x bape pants x nike ja morants,0,0,,Not Scam,bape top x bape pants x nike  ja morants
onlineshopping,"Limited Edition Coach Bag, with tags! 🏷️",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-42-08_UTC.txt,limited edition coach bag with tags,0,0,,Not Scam,limited edition coach bag with tags 
onlineshopping,Tomorrow's ticket is avalible and confirmed❤️🖤,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-44-14_UTC.txt,tomorrows ticket is avalible and confirmed,0,1,,Not Scam,tomorrows ticket is avalible and confirmed
onlineshopping,☀️ Summer Collection 2025 ☀️,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-44-49_UTC.txt,summer collection 2025,0,0,,Not Scam, summer collection  
onlineshopping,Sipariş için dm den iletişime geçebilirsiniz 🙏🏻💕,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-45-09_UTC.txt,sipari iin dm den iletiime geebilirsiniz,0,0,dm,Scam,sipari iin dm den iletiime geebilirsiniz 
onlineshopping,"Our product line features an enormous array of high-quality, affordable merchandise. Visit our Online Superstore! FREE shipping in USA!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-19_UTC.txt,our product line features an enormous array of highquality affordable merchandise visit our online superstore free shipping in usa,0,0,shipping,Scam,our product line features an enormous array of highquality affordable merchandise visit our online superstore free shipping in usa
onlineshopping,🌙RAMADAN SPECIAL🌙,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-22_UTC.txt,ramadan special,0,0,,Not Scam,ramadan special
onlineshopping,"NEW DESIGN called "" Friendship has NO COLOR""",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-34_UTC.txt,new design called friendship has no color,0,0,,Not Scam,new design called  friendship has no color
onlineshopping,Dg00155,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-46-51_UTC.txt,dg00155,0,0,,Not Scam,dg
onlineshopping,ORLY GLOSSER ia a high shine top coat that gives your polish lasting protection and a gorgeously glossy finish.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-48-13_UTC.txt,orly glosser ia a high shine top coat that gives your polish lasting protection and a gorgeously glossy finish,0,0,,Not Scam,orly glosser ia a high shine top coat that gives your polish lasting protection and a gorgeously glossy finish
onlineshopping,Dg0085,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-49-01_UTC.txt,dg0085,0,0,,Not Scam,dg
onlineshopping,Our new space is taking a little longer than antcipated. So we decided to have a few pop ups while we wait. The first one being this weekend.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-49-06_UTC.txt,our new space is taking a little longer than antcipated so we decided to have a few pop ups while we wait the first one being this weekend,0,0,"one, first",Scam,our new space is taking a little longer than antcipated so we decided to have a few pop ups while we wait the first one being this weekend
onlineshopping,"The beautiful Baia rug from the ALTRO MONDO Collection! Named after the star-studded Italian nightclub frequented by Disco-era icons like Grace Jones and Amanda Lear, this sensational hide rug features a mosaic of natural hide tones enhanced with a splash of silver metallic.  Explore the full collection on our website!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-49-25_UTC.txt,the beautiful baia rug from the altro mondo collection named after the starstudded italian nightclub frequented by discoera icons like grace jones and amanda lear this sensational hide rug features a mosaic of natural hide tones enhanced with a splash of silver metallic explore the full collection on our website,0,1,natural,Scam,the beautiful baia rug from the altro mondo collection named after the starstudded italian nightclub frequented by discoera icons like grace jones and amanda lear this sensational hide rug features a mosaic of natural hide tones enhanced with a splash of silver metallic  explore the full collection on our website
onlineshopping,From a cold day a few years back. I have some prime days for Skwala action in mid-late March available. Shoot me a message to get on the water!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-50-51_UTC.txt,from a cold day a few years back i have some prime days for skwala action in midlate march available shoot me a message to get on the water,0,0,,Not Scam,from a cold day a few years back i have some prime days for skwala action in midlate march available shoot me a message to get on the water
onlineshopping,Dg00130,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-10_UTC.txt,dg00130,0,0,,Not Scam,dg
onlineshopping,It's Auction Day-1 and time is almost up to bid on these MILO BAUGHMAN FOR FLAIR FURNITURE MCM CUT-OUT LOUNGE CHAIRS in our February 26th & 27th MCM and Arts & Crafts auctions.mclarenauction.com to view the entire catalog and get registered to bid!.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-17_UTC.txt,its auction day1 and time is almost up to bid on these milo baughman for flair furniture mcm cutout lounge chairs in our february 26th 27th mcm and arts crafts auctionsmclarenauctioncom to view the entire catalog and get registered to bid,0,0,,Not Scam,its auction day and time is almost up to bid on these milo baughman for flair furniture mcm cutout lounge chairs in our february th  th mcm and arts  crafts auctionsmclarenauctioncom to view the entire catalog and get registered to bid
onlineshopping,Dm or Whatsapp us to order,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-29_UTC.txt,dm or whatsapp us to order,0,0,dm,Scam,dm or whatsapp us to order
onlineshopping,Apni Marji ka Raja 👑⚜️...,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-51-43_UTC.txt,apni marji ka raja,0,0,,Not Scam,apni marji ka raja 
onlineshopping,#inspo 👢,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-53-13_UTC.txt,inspo,0,0,,Not Scam,inspo 
onlineshopping,•KINDEY/MIYARAM🧶,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-53-49_UTC.txt,kindeymiyaram,0,0,,Not Scam,kindeymiyaram
onlineshopping,ITS #WEARITWEDNESDAY @everyone POST YOUR #SELFIES AND TAG ME  AND BE ENTERED TO #WIN #FREE #BLING !! #PAPARAZZIACCESSORIES #PAPARAZZI #ONLINESHOPPING #SHOP #JOINME #JEWELRY #5DOLLARBLING #WEDNESDAY,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-54-02_UTC.txt,its wearitwednesday everyone post your selfies and tag me and be entered to win free bling paparazziaccessories paparazzi onlineshopping shop joinme jewelry 5dollarbling wednesday,0,0,,Not Scam,its wearitwednesday everyone post your selfies and tag me  and be entered to win free bling  paparazziaccessories paparazzi onlineshopping shop joinme jewelry dollarbling wednesday
onlineshopping,Yepyeni 🧡🧡 𝘄𝘄𝘄.𝗴𝘂𝗺𝘂𝘀𝗹𝗮𝗽𝗶𝘀.𝗰𝗼𝗺  #shopping #instashopping #onlineshopping #fashion #style #love #follow #design #instagram #tasarım #moda #elişi #doğaltaş #naturalstone #925 #gümüş #silver #alışveriş #ankara #yüzük #bileklik #şahmeran #kolye #küpe #set #2025,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-55-27_UTC.txt,yepyeni shopping instashopping onlineshopping fashion style love follow design instagram tasarm moda elii doalta naturalstone 925 gm silver alveri ankara yzk bileklik ahmeran kolye kpe set 2025,0,0,,Not Scam,yepyeni    shopping instashopping onlineshopping fashion style love follow design instagram tasarm moda elii doalta naturalstone  gm silver alveri ankara yzk bileklik ahmeran kolye kpe set 
onlineshopping,atsurotayama Floating with layer.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-55-51_UTC.txt,atsurotayama floating with layer,0,0,,Not Scam,atsurotayama floating with layer
onlineshopping,It's Auction Day-1 and time is almost up to bid on this L. & J.G. STICKLEY QUARTERSAWN OAK GRANDFATHER CLOCK MODEL 86 in our February 26th & 27th MCM and Arts & Crafts auctions.mclarenauction.com to view the entire catalog and get registered to bid!.,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-56-25_UTC.txt,its auction day1 and time is almost up to bid on this l jg stickley quartersawn oak grandfather clock model 86 in our february 26th 27th mcm and arts crafts auctionsmclarenauctioncom to view the entire catalog and get registered to bid,0,0,,Not Scam,its auction day and time is almost up to bid on this l  jg stickley quartersawn oak grandfather clock model  in our february th  th mcm and arts  crafts auctionsmclarenauctioncom to view the entire catalog and get registered to bid
onlineshopping,"🤞तेरी हर मुस्कान में मेरा सब कुछ छुपा है, 😊तेरे बिना मेरा दिल बेरहम है।""💯🫀@istiar_ahmed_official",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-56-33_UTC.txt,istiarahmedofficial,0,0,,Not Scam,              istiarahmedofficial
onlineshopping,Don't wanna break the bank? Then it's the perfect sneaker for your babygirl...,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-56-47_UTC.txt,dont wanna break the bank then its the perfect sneaker for your babygirl,0,0,,Not Scam,dont wanna break the bank then its the perfect sneaker for your babygirl
onlineshopping,Living life by my own terms😎😏⚡...,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-57-42_UTC.txt,living life by my own terms,0,0,,Not Scam,living life by my own terms
onlineshopping,For I Know The Plans I Have For You,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_22-59-27_UTC.txt,for i know the plans i have for you,0,0,,Not Scam,for i know the plans i have for you
onlineshopping,Stripes with a touch of sparkle 💙✨ The embellished blouse that’s as unique as you are!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-10_UTC.txt,stripes with a touch of sparkle the embellished blouse thats as unique as you are,0,0,,Not Scam,stripes with a touch of sparkle  the embellished blouse thats as unique as you are
onlineshopping,3-Piece White Dress – Little Family,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-11_UTC.txt,3piece white dress little family,0,0,,Not Scam,piece white dress  little family
onlineshopping,"Cute Teddy Bears Garden Flag 19""x27"" Double-Sided Yard Flags for Outside Outdoor All Seasonal Decoration",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-12_UTC.txt,cute teddy bears garden flag 19x27 doublesided yard flags for outside outdoor all seasonal decoration,0,0,,Not Scam,cute teddy bears garden flag x doublesided yard flags for outside outdoor all seasonal decoration
onlineshopping,#linkinbio #shoponline #onlineshopping #winchester #winchesterwildcat #wildcat #forgedcarbongray #bronsonandbronson #kingstonontario #ontariocanada #smallbusiness #localbusiness #familyownedandoperated #canadiansmallbusiness,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-13_UTC.txt,linkinbio shoponline onlineshopping winchester winchesterwildcat wildcat forgedcarbongray bronsonandbronson kingstonontario ontariocanada smallbusiness localbusiness familyownedandoperated canadiansmallbusiness,0,0,,Not Scam,linkinbio shoponline onlineshopping winchester winchesterwildcat wildcat forgedcarbongray bronsonandbronson kingstonontario ontariocanada smallbusiness localbusiness familyownedandoperated canadiansmallbusiness
onlineshopping,"💃🏻¡Descubre @Paco_lola! 🍷✨ Una forma joven y moderna de disfrutar el vino, reconocida en todo el mundo por su imagen sofisticada y divertida. Sé parte de la nueva generación de amantes del vino. ¡Salud! 😎🍷",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-14_UTC.txt,descubre pacolola una forma joven y moderna de disfrutar el vino reconocida en todo el mundo por su imagen sofisticada y divertida s parte de la nueva generacin de amantes del vino salud,0,1,,Not Scam,descubre pacolola  una forma joven y moderna de disfrutar el vino reconocida en todo el mundo por su imagen sofisticada y divertida s parte de la nueva generacin de amantes del vino salud 
onlineshopping,💥💥 NEW HOBBY MIO PRODUCT!! 💥💥,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-15_UTC.txt,new hobby mio product,0,0,,Not Scam, new hobby mio product 
onlineshopping,💚Know someone named ✨JOSIE✨ who would love this hat?! Leave an emoji in the comments for a chance to WlN!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-16_UTC.txt,know someone named josie who would love this hat leave an emoji in the comments for a chance to wln,0,0,,Not Scam,know someone named josie who would love this hat leave an emoji in the comments for a chance to wln
onlineshopping,"Get ready to dance like an angel with Saint Augustin's inspiring words in mind! Whether you're a dance pro or just learning the steps, show off your love for dancing and faith with our exclusive design. Shop our collection of tshirts, hoodies, mugs, and more at the Genuflect Store. Check out our profile for the link to shop now!",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-32_UTC.txt,get ready to dance like an angel with saint augustins inspiring words in mind whether youre a dance pro or just learning the steps show off your love for dancing and faith with our exclusive design shop our collection of tshirts hoodies mugs and more at the genuflect store check out our profile for the link to shop now,0,0,,Not Scam,get ready to dance like an angel with saint augustins inspiring words in mind whether youre a dance pro or just learning the steps show off your love for dancing and faith with our exclusive design shop our collection of tshirts hoodies mugs and more at the genuflect store check out our profile for the link to shop now
onlineshopping,💄 I only have (1) Poppy & Pout Tinted Lip Balm let in each color!,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-00-53_UTC.txt,i only have 1 poppy pout tinted lip balm let in each color,0,0,,Not Scam, i only have  poppy  pout tinted lip balm let in each color
onlineshopping,"Your home, but make it five-star. ✨🏨",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-01_UTC.txt,your home but make it fivestar,0,0,,Not Scam,your home but make it fivestar 
onlineshopping,✨ Elegancija i stil u jednom! ✨,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-19_UTC.txt,elegancija i stil u jednom,0,0,,Not Scam, elegancija i stil u jednom 
onlineshopping,"It's Auction Day-1 and time is almost up to bid on this 1930s CATALINA POTTERY IVORY GLAZE ARTS & CRAFTS STYLE ""INDIAN VASE"" in our February 26th & 27th MCM and Arts & Crafts auctions.mclarenauction.com to view the entire catalog and get registered to bid!.",C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-35_UTC.txt,its auction day1 and time is almost up to bid on this 1930s catalina pottery ivory glaze arts crafts style indian vase in our february 26th 27th mcm and arts crafts auctionsmclarenauctioncom to view the entire catalog and get registered to bid,0,0,,Not Scam,its auction day and time is almost up to bid on this s catalina pottery ivory glaze arts  crafts style indian vase in our february th  th mcm and arts  crafts auctionsmclarenauctioncom to view the entire catalog and get registered to bid
onlineshopping,Rupees 2000 Only,C:\Users\Asus\AppData\Local\Instaloader\Data\onlineshopping\2025-02-26_23-01-45_UTC.txt,rupees 2000 only,0,0,,Not Scam,rupees  only
